MeetingID,MeetingDate,TrackName,RaceNumber,RaceTime,Distance,GreyhoundID,GreyhoundName,Box,CurrentOdds,CareerPrizeMoney,IsWinner,HistAvgSplit,HistAvgPace,BoxAdj,PredictedSplit,RaceKey,PIRRank,PaceRank,IsPIRLeader,IsPaceLeader,IsPaceTop3,HasMoney,InOddsRange,Stake,Return,Profit,FlatProfit
12594,2023-11-30,Albion Park,9,2023-11-30T00:00:00.000Z,600,300581,TAGOVAILOA,7,4.4,223992.5,1,3.8,-10.310106317452258,0.2,4.0,12594_R9,1.0,1.0,True,True,True,True,True,0.75,3.3000000000000003,2.5500000000000003,3.4000000000000004
12594,2023-11-30,Albion Park,9,2023-11-30T00:00:00.000Z,600,300581,TAGOVAILOA,7,4.4,223992.5,1,3.8,-9.211699192829778,0.2,4.0,12594_R9,1.0,3.0,True,False,True,True,True,0.75,3.3000000000000003,2.5500000000000003,3.4000000000000004
12605,2023-11-09,Angle Park,12,2023-11-09T00:00:00.000Z,530,1074957,SPRING FLUTE,2,8.5,31080.0,0,2.2,-16.782723332545647,-0.2,2.0,12605_R12,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12605,2023-11-09,Angle Park,12,2023-11-09T00:00:00.000Z,530,1074957,SPRING FLUTE,2,8.5,31080.0,0,2.2,-16.93806833988065,-0.2,2.0,12605_R12,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12627,2023-11-26,Gawler,3,2023-11-26T00:00:00.000Z,400,1078887,YULONG YAP,2,16.0,32490.0,0,3.8,-15.578992798325169,-0.2,3.5999999999999996,12627_R3,1.0,3.0,True,False,True,True,True,1.5,0.0,-1.5,-1.0
12632,2023-11-30,Angle Park,9,2023-11-30T00:00:00.000Z,595,392758,TEX'S EAR,2,1.7,38145.0,1,3.0,-30.783406020869414,-0.2,2.8,12632_R9,1.0,1.0,True,True,True,True,True,0.5,0.85,0.35,0.7
12632,2023-11-30,Angle Park,9,2023-11-30T00:00:00.000Z,595,392758,TEX'S EAR,2,1.7,38145.0,1,3.0,-29.982367580560528,-0.2,2.8,12632_R9,1.0,3.0,True,False,True,True,True,0.5,0.85,0.35,0.7
12431,2023-11-01,The Gardens,9,2023-11-01T00:00:00.000Z,400,400584,ELLE ROBBO,3,2.1,30505.0,0,2.4,-19.262701179407323,-0.1,2.3,12431_R9,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12438,2023-11-03,Goulburn,5,2023-11-03T00:00:00.000Z,440,863184,BANDIT BULLET,3,1.9,46845.0,1,4.0,-4.059437809414872,-0.1,3.9,12438_R5,1.0,1.0,True,True,True,True,True,0.5,0.95,0.44999999999999996,0.8999999999999999
12438,2023-11-03,Goulburn,5,2023-11-03T00:00:00.000Z,440,863184,BANDIT BULLET,3,1.9,46845.0,1,4.0,-2.77392833651871,-0.1,3.9,12438_R5,1.0,3.0,True,False,True,True,True,0.5,0.95,0.44999999999999996,0.8999999999999999
12438,2023-11-03,Goulburn,8,2023-11-03T00:00:00.000Z,440,428103,AWESOME ETHICS,1,23.0,52110.0,1,3.4,-5.941302651661731,-0.3,3.1,12438_R8,1.0,1.0,True,True,True,True,True,2.0,46.0,44.0,22.0
12438,2023-11-03,Goulburn,8,2023-11-03T00:00:00.000Z,440,428103,AWESOME ETHICS,1,23.0,52110.0,1,3.4,-2.500486702309252,-0.3,3.1,12438_R8,1.0,3.0,True,False,True,True,True,2.0,46.0,44.0,22.0
12449,2023-11-06,Goulburn,4,2023-11-06T00:00:00.000Z,350,327050,CORRECTLY,3,12.0,30765.0,1,5.4,-11.833525497695993,-0.1,5.300000000000001,12449_R4,1.0,1.0,True,True,True,True,True,1.5,18.0,16.5,11.0
12449,2023-11-06,Goulburn,4,2023-11-06T00:00:00.000Z,350,327050,CORRECTLY,3,12.0,30765.0,1,5.4,-9.489114175943872,-0.1,5.300000000000001,12449_R4,1.0,3.0,True,False,True,True,True,1.5,18.0,16.5,11.0
12460,2023-11-10,Goulburn,8,2023-11-10T00:00:00.000Z,350,1065266,DAMAGE,1,1.9,45335.0,1,2.0,-7.3787818126370395,-0.3,1.7,12460_R8,1.0,1.0,True,True,True,True,True,0.5,0.95,0.44999999999999996,0.8999999999999999
12460,2023-11-10,Goulburn,8,2023-11-10T00:00:00.000Z,350,1065266,DAMAGE,1,1.9,45335.0,1,2.0,-7.155666225469133,-0.3,1.7,12460_R8,1.0,3.0,True,False,True,True,True,0.5,0.95,0.44999999999999996,0.8999999999999999
12460,2023-11-10,Goulburn,9,2023-11-10T00:00:00.000Z,440,1063707,SELF SINK,3,8.5,30360.0,0,5.0,-13.903759503735898,-0.1,4.9,12460_R9,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12460,2023-11-10,Goulburn,9,2023-11-10T00:00:00.000Z,440,1063707,SELF SINK,3,8.5,30360.0,0,5.0,-13.433418554563044,-0.1,4.9,12460_R9,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12462,2023-11-10,Wentworth Park,2,2023-11-10T00:00:00.000Z,520,281740,TOTALLY EMGRAND,6,3.8,47735.0,0,3.6,-9.651938149053098,0.1,3.7,12462_R2,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
12462,2023-11-10,Wentworth Park,2,2023-11-10T00:00:00.000Z,520,281740,TOTALLY EMGRAND,6,3.8,47735.0,0,3.6,-8.271168679620137,0.1,3.7,12462_R2,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12470,2023-11-12,Grafton,6,2023-11-12T00:00:00.000Z,450,399801,HIGH RANGE,3,26.0,31635.0,0,4.8,-19.48776820917167,-0.1,4.7,12470_R6,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
12470,2023-11-12,Grafton,6,2023-11-12T00:00:00.000Z,450,399801,HIGH RANGE,3,26.0,31635.0,0,4.8,-18.88207770059129,-0.1,4.7,12470_R6,1.0,3.0,True,False,True,True,True,2.0,0.0,-2.0,-1.0
12470,2023-11-12,Grafton,10,2023-11-12T00:00:00.000Z,350,299665,WATCH THE FRANKY,7,2.6,50722.5,0,2.6,-16.797406884272384,0.2,2.8000000000000003,12470_R10,1.0,3.0,True,False,True,True,True,0.5,0.0,-0.5,-1.0
12470,2023-11-12,Grafton,10,2023-11-12T00:00:00.000Z,350,299665,WATCH THE FRANKY,7,2.6,50722.5,0,2.6,-17.364743170815036,0.2,2.8000000000000003,12470_R10,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12473,2023-11-13,Goulburn,7,2023-11-13T00:00:00.000Z,350,291705,RAGHNALL WALTZ,8,3.0,33000.0,1,3.6,-9.684173416373344,0.3,3.9,12473_R7,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
12473,2023-11-13,Goulburn,7,2023-11-13T00:00:00.000Z,350,291705,RAGHNALL WALTZ,8,3.0,33000.0,1,3.6,-6.906265367839756,0.3,3.9,12473_R7,1.0,3.0,True,False,True,True,True,0.75,2.25,1.5,2.0
12473,2023-11-13,Goulburn,8,2023-11-13T00:00:00.000Z,440,290621,NORDIC SHIRAZ,6,4.2,41310.0,1,3.8,-11.7063222571457,0.1,3.9,12473_R8,1.0,1.0,True,True,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
12473,2023-11-13,Goulburn,8,2023-11-13T00:00:00.000Z,440,290621,NORDIC SHIRAZ,6,4.2,41310.0,1,3.8,-10.94099482590836,0.1,3.9,12473_R8,1.0,3.0,True,False,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
12473,2023-11-13,Goulburn,9,2023-11-13T00:00:00.000Z,350,1065266,DAMAGE,8,1.7,45335.0,1,2.0,-5.636006752690326,0.3,2.3,12473_R9,1.0,1.0,True,True,True,True,True,0.5,0.85,0.35,0.7
12473,2023-11-13,Goulburn,9,2023-11-13T00:00:00.000Z,350,1065266,DAMAGE,8,1.7,45335.0,1,2.0,-4.20064766232498,0.3,2.3,12473_R9,1.0,3.0,True,False,True,True,True,0.5,0.85,0.35,0.7
12480,2023-11-15,The Gardens,11,2023-11-15T00:00:00.000Z,400,880509,SPACE GIRL,2,3.2,59075.0,0,4.2,-16.936088378877553,-0.2,4.0,12480_R11,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12484,2023-11-16,Goulburn,6,2023-11-16T00:00:00.000Z,350,400264,SASSY MS. MINX,1,3.0,40920.0,1,5.4,-5.638156106764536,-0.3,5.1000000000000005,12484_R6,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
12484,2023-11-16,Goulburn,6,2023-11-16T00:00:00.000Z,350,400264,SASSY MS. MINX,1,3.0,40920.0,1,5.4,-5.053020366382438,-0.3,5.1000000000000005,12484_R6,1.0,3.0,True,False,True,True,True,0.75,2.25,1.5,2.0
12484,2023-11-16,Goulburn,12,2023-11-16T00:00:00.000Z,350,1148047,ZIPPING HEAT,5,6.5,69772.5,0,4.8,-12.788028860096727,0.0,4.8,12484_R12,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12484,2023-11-16,Goulburn,12,2023-11-16T00:00:00.000Z,350,1148047,ZIPPING HEAT,5,6.5,69772.5,0,4.8,-11.409163611435565,0.0,4.8,12484_R12,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12494,2023-11-18,Wentworth Park,3,2023-11-18T00:00:00.000Z,520,291682,ESME WATSON,2,3.7,71285.0,0,3.6,-11.140470860423124,-0.2,3.4,12494_R3,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12494,2023-11-18,Wentworth Park,3,2023-11-18T00:00:00.000Z,520,291682,ESME WATSON,2,3.7,71285.0,0,3.6,-11.453432306956643,-0.2,3.4,12494_R3,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
12512,2023-11-24,Casino,7,2023-11-24T00:00:00.000Z,620,416536,ZIPPING BOOST,3,18.0,30205.0,0,2.2,-14.145773175723466,-0.1,2.1,12512_R7,1.0,3.0,True,False,True,True,True,1.5,0.0,-1.5,-1.0
12512,2023-11-24,Casino,7,2023-11-24T00:00:00.000Z,620,416536,ZIPPING BOOST,3,18.0,30205.0,0,2.2,-15.318873119357189,-0.1,2.1,12512_R7,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12526,2023-11-27,Dubbo,6,2023-11-27T00:00:00.000Z,400,1096594,STORMY GRANT,8,17.0,32050.0,0,3.4,-23.2208664631011,0.3,3.6999999999999997,12526_R6,1.0,3.0,True,False,True,True,True,1.5,0.0,-1.5,-1.0
12526,2023-11-27,Dubbo,6,2023-11-27T00:00:00.000Z,400,1096594,STORMY GRANT,8,17.0,32050.0,0,3.4,-24.737043464296587,0.3,3.6999999999999997,12526_R6,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12529,2023-11-28,Bulli,8,2023-11-28T00:00:00.000Z,400,322672,CATASTROPHIZE,3,6.0,40095.0,0,3.0,-24.492902789626037,-0.1,2.9,12529_R8,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12529,2023-11-28,Bulli,8,2023-11-28T00:00:00.000Z,400,322672,CATASTROPHIZE,3,6.0,40095.0,0,3.0,-24.25314204464637,-0.1,2.9,12529_R8,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12536,2023-11-30,Dapto,7,2023-11-30T00:00:00.000Z,600,1127527,ACEY DEUCEY,2,5.2,45985.0,0,3.0,-12.58107600517465,-0.2,2.8,12536_R7,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12537,2023-11-30,Maitland,4,2023-11-30T00:00:00.000Z,400,292034,BOSTON BANNER,8,4.8,95480.0,0,4.0,-17.929353989865703,0.3,4.3,12537_R4,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12537,2023-11-30,Maitland,4,2023-11-30T00:00:00.000Z,400,292034,BOSTON BANNER,8,4.8,95480.0,0,4.0,-20.14275530659427,0.3,4.3,12537_R4,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
12325,2023-11-01,Meadows (MEP),3,2023-11-01T00:00:00.000Z,525,400051,BERNARDO BEAST,6,5.1,43160.0,0,2.6,-10.948049197211727,0.1,2.7,12325_R3,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12326,2023-11-01,Sale,6,2023-11-01T00:00:00.000Z,510,380501,FIBULARIS,8,2.7,82233.125,0,2.8,-16.891886168480447,0.3,3.0999999999999996,12326_R6,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12326,2023-11-01,Sale,6,2023-11-01T00:00:00.000Z,510,380501,FIBULARIS,8,2.7,82233.125,0,2.8,-14.848933711877828,0.3,3.0999999999999996,12326_R6,1.0,3.0,True,False,True,True,True,0.5,0.0,-0.5,-1.0
12331,2023-11-03,Geelong,12,2023-11-03T00:00:00.000Z,520,379312,LITTLE PEG,1,4.5,38495.0,0,3.6,-12.055926854695029,-0.3,3.3000000000000003,12331_R12,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12333,2023-11-03,Shepparton,1,2023-11-03T00:00:00.000Z,390,484256,MAGICAL STAR,3,2.0,45115.0,0,2.2,-12.782405786072207,-0.1,2.1,12333_R1,1.0,3.0,True,False,True,True,True,0.5,0.0,-0.5,-1.0
12333,2023-11-03,Shepparton,1,2023-11-03T00:00:00.000Z,390,484256,MAGICAL STAR,3,2.0,45115.0,0,2.2,-14.27332032510741,-0.1,2.1,12333_R1,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12342,2023-11-06,The Meadows,8,2023-11-06T00:00:00.000Z,525,1086030,AUSSIE ROCKS,4,5.6,773085.0,0,1.6,-8.500237776257316,0.0,1.6,12342_R8,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12347,2023-11-07,Sale,4,2023-11-07T00:00:00.000Z,435,1053425,BILLY BOB JORDAN,5,6.2,41848.75,0,3.0,-16.043487616419068,0.0,3.0,12347_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12350,2023-11-08,Meadows (MEP),10,2023-11-08T00:00:00.000Z,525,382448,BLISTERED EARTH,1,2.0,52238.57143,1,3.0,-13.508621727927032,-0.3,2.7,12350_R10,1.0,3.0,True,False,True,True,True,0.5,1.0,0.5,1.0
12352,2023-11-09,Sandown Park,5,2023-11-09T00:00:00.000Z,515,1054896,RITA BALE,7,2.8,49070.0,0,3.8,-12.4098025361932,0.2,4.0,12352_R5,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12357,2023-11-10,Geelong,12,2023-11-10T00:00:00.000Z,400,1061588,AXEDALE PIRATE,4,18.3,58948.125,0,2.4,-9.713724657533696,0.0,2.4,12357_R12,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12358,2023-11-10,Healesville,4,2023-11-10T00:00:00.000Z,300,1054043,PHELAN SEEDY,8,5.6,35132.5,0,2.8,-13.384706926775062,0.3,3.0999999999999996,12358_R4,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12361,2023-11-11,The Meadows,3,2023-11-11T00:00:00.000Z,600,380609,MINTER FROST,1,6.2,144334.375,0,3.2,-11.109268112795258,-0.3,2.9000000000000004,12361_R3,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12361,2023-11-11,The Meadows,3,2023-11-11T00:00:00.000Z,600,380609,MINTER FROST,1,6.2,144334.375,0,3.2,-11.374152935354305,-0.3,2.9000000000000004,12361_R3,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12362,2023-11-11,Warragul,3,2023-11-11T00:00:00.000Z,460,400051,BERNARDO BEAST,7,4.9,43160.0,0,2.4,-14.048515097155246,0.2,2.6,12362_R3,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12362,2023-11-11,Warragul,5,2023-11-11T00:00:00.000Z,680,281477,PRETTY CAPRI,2,21.3,37438.125,0,2.8,-15.305254920914916,-0.2,2.5999999999999996,12362_R5,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
12365,2023-11-12,Sale,11,2023-11-12T00:00:00.000Z,435,863892,DAN DAN,4,26.8,31775.0,0,2.4,-16.04253672474953,0.0,2.4,12365_R11,1.0,3.0,True,False,True,True,True,2.0,0.0,-2.0,-1.0
12365,2023-11-12,Sale,11,2023-11-12T00:00:00.000Z,435,863892,DAN DAN,4,26.8,31775.0,0,2.4,-18.7766025902689,0.0,2.4,12365_R11,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
12367,2023-11-13,Shepparton,11,2023-11-13T00:00:00.000Z,390,379738,ZAP,8,8.8,38980.0,0,3.0,-10.468265547632493,0.3,3.3,12367_R11,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12375,2023-11-15,Meadows (MEP),7,2023-11-15T00:00:00.000Z,525,886288,MINTY BOX,6,2.3,40395.0,0,3.0,-15.789278086608732,0.1,3.1,12375_R7,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12375,2023-11-15,Meadows (MEP),7,2023-11-15T00:00:00.000Z,525,886288,MINTY BOX,6,2.3,40395.0,0,3.0,-15.454519329748354,0.1,3.1,12375_R7,1.0,3.0,True,False,True,True,True,0.5,0.0,-0.5,-1.0
12376,2023-11-15,Sale,12,2023-11-15T00:00:00.000Z,435,1054158,JEZZA BENCE,3,27.6,68315.0,0,3.6,-21.61205631820388,-0.1,3.5,12376_R12,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
12376,2023-11-15,Sale,12,2023-11-15T00:00:00.000Z,435,1054158,JEZZA BENCE,3,27.6,68315.0,0,3.6,-20.673706518987522,-0.1,3.5,12376_R12,1.0,3.0,True,False,True,True,True,2.0,0.0,-2.0,-1.0
12382,2023-11-17,Geelong,10,2023-11-17T00:00:00.000Z,400,1054740,NYALI KING,4,4.9,76870.0,0,1.2,-7.246052751101996,0.0,1.2,12382_R10,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12382,2023-11-17,Geelong,10,2023-11-17T00:00:00.000Z,400,1054740,NYALI KING,4,4.9,76870.0,0,1.2,-7.4790261841253765,0.0,1.2,12382_R10,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
12383,2023-11-17,Healesville,4,2023-11-17T00:00:00.000Z,300,382285,ELLIOTT NESS,1,9.8,51908.0,0,2.2,-13.720383652640766,-0.3,1.9000000000000001,12383_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12384,2023-11-17,The Meadows,4,2023-11-17T00:00:00.000Z,525,863997,SHIMA STEEL,3,7.1,95270.0,0,3.0,-16.394145283757943,-0.1,2.9,12384_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12386,2023-11-18,Sandown Park,10,2023-11-18T00:00:00.000Z,715,872844,PEARLY TEARS,4,1.8,93635.0,1,2.0,-10.14371636688824,0.0,2.0,12386_R10,1.0,3.0,True,False,True,True,True,0.5,0.9,0.4,0.8
12388,2023-11-19,Geelong,5,2023-11-19T00:00:00.000Z,460,362571,AGENT SPAGHETTI,4,4.6,64720.0,1,1.6,-14.172701027917686,0.0,1.6,12388_R5,1.0,1.0,True,True,True,True,True,0.75,3.4499999999999997,2.6999999999999997,3.5999999999999996
12388,2023-11-19,Geelong,5,2023-11-19T00:00:00.000Z,460,362571,AGENT SPAGHETTI,4,4.6,64720.0,1,1.6,-13.657537879043428,0.0,1.6,12388_R5,1.0,3.0,True,False,True,True,True,0.75,3.4499999999999997,2.6999999999999997,3.5999999999999996
12395,2023-11-21,Horsham,2,2023-11-21T00:00:00.000Z,410,863687,RUN FOR SHELTER,2,2.6,43330.0,1,4.2,-10.851735722435956,-0.2,4.0,12395_R2,1.0,1.0,True,True,True,True,True,0.5,1.3,0.8,1.6
12395,2023-11-21,Horsham,2,2023-11-21T00:00:00.000Z,410,863687,RUN FOR SHELTER,2,2.6,43330.0,1,4.2,-10.546095788579947,-0.2,4.0,12395_R2,1.0,3.0,True,False,True,True,True,0.5,1.3,0.8,1.6
12396,2023-11-21,Healesville,12,2023-11-21T00:00:00.000Z,300,280973,INTER CYBORG,6,2.8,33800.0,0,3.4,-22.023507789853582,0.1,3.5,12396_R12,1.0,3.0,True,False,True,True,True,0.5,0.0,-0.5,-1.0
12396,2023-11-21,Healesville,12,2023-11-21T00:00:00.000Z,300,280973,INTER CYBORG,6,2.8,33800.0,0,3.4,-22.05127527964283,0.1,3.5,12396_R12,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12398,2023-11-22,Ballarat,10,2023-11-22T00:00:00.000Z,390,380063,SHE DEVIL,7,6.4,36590.0,0,3.4,-11.406952866667195,0.2,3.6,12398_R10,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12398,2023-11-22,Ballarat,10,2023-11-22T00:00:00.000Z,390,380063,SHE DEVIL,7,6.4,36590.0,0,3.4,-10.808271781064756,0.2,3.6,12398_R10,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12400,2023-11-22,Meadows (MEP),3,2023-11-22T00:00:00.000Z,525,393284,MAID IN SPACE,4,4.6,76785.0,0,2.6,-11.16720939018412,0.0,2.6,12400_R3,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12400,2023-11-22,Meadows (MEP),3,2023-11-22T00:00:00.000Z,525,393284,MAID IN SPACE,4,4.6,76785.0,0,2.6,-11.77583474232738,0.0,2.6,12400_R3,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
12400,2023-11-22,Meadows (MEP),8,2023-11-22T00:00:00.000Z,525,455193,LOOKS LIKE MAGIC,6,10.4,41448.57142,0,2.2,-12.484210535097448,0.1,2.3000000000000003,12400_R8,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12404,2023-11-23,Warrnambool,8,2023-11-23T00:00:00.000Z,450,381341,LYRICAL LASSY,4,27.5,59495.0,0,2.4,-11.168690306211605,0.0,2.4,12404_R8,1.0,3.0,True,False,True,True,True,2.0,0.0,-2.0,-1.0
12408,2023-11-24,The Meadows,8,2023-11-24T00:00:00.000Z,525,1054821,MEPUNGA MUSTANG,5,13.8,224900.0,0,2.2,-15.723690217316,0.0,2.2,12408_R8,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12408,2023-11-24,The Meadows,8,2023-11-24T00:00:00.000Z,525,1054821,MEPUNGA MUSTANG,5,13.8,224900.0,0,2.2,-15.298652444226496,0.0,2.2,12408_R8,1.0,3.0,True,False,True,True,True,1.5,0.0,-1.5,-1.0
12408,2023-11-24,The Meadows,11,2023-11-24T00:00:00.000Z,525,886288,MINTY BOX,2,8.5,40395.0,0,3.0,-14.719095309939652,-0.2,2.8,12408_R11,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12413,2023-11-26,Bendigo,11,2023-11-26T00:00:00.000Z,425,994136,FLYING ABILITY,2,10.4,37090.625,0,2.6,-12.91327674508408,-0.2,2.4,12413_R11,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12413,2023-11-26,Bendigo,11,2023-11-26T00:00:00.000Z,425,994136,FLYING ABILITY,2,10.4,37090.625,0,2.6,-11.621645145460914,-0.2,2.4,12413_R11,1.0,3.0,True,False,True,True,True,1.5,0.0,-1.5,-1.0
12415,2023-11-26,Sale,7,2023-11-26T00:00:00.000Z,510,1056808,SUNNYSIDE ZEUS,6,4.8,150350.0,0,2.0,-14.253784958834604,0.1,2.1,12415_R7,1.0,3.0,True,False,True,True,True,0.75,0.0,-0.75,-1.0
12415,2023-11-26,Sale,7,2023-11-26T00:00:00.000Z,510,1056808,SUNNYSIDE ZEUS,6,4.8,150350.0,0,2.0,-14.657859018279277,0.1,2.1,12415_R7,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
12417,2023-11-27,Shepparton,12,2023-11-27T00:00:00.000Z,390,866251,BUGS,3,7.6,33106.51785,0,3.0,-14.889822974227041,-0.1,2.9,12417_R12,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12423,2023-11-29,Bendigo,8,2023-11-29T00:00:00.000Z,500,429924,BLACK SPECTRE,4,6.2,30140.0,0,3.0,-16.86999370555052,0.0,3.0,12423_R8,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12664,2023-11-02,Hobart,4,2023-11-02T00:00:00.000Z,599,384778,BERATE,3,8.5,31180.0,0,2.4,-13.636732062388186,-0.1,2.3,12664_R4,1.0,3.0,True,False,True,True,True,1.0,0.0,-1.0,-1.0
12664,2023-11-02,Hobart,8,2023-11-02T00:00:00.000Z,461,526784,ALL STAR GIBLET,1,17.0,34580.0,0,1.0,-15.723423524083989,-0.3,0.7,12664_R8,1.0,3.0,True,False,True,True,True,1.5,0.0,-1.5,-1.0
12664,2023-11-02,Hobart,8,2023-11-02T00:00:00.000Z,461,526784,ALL STAR GIBLET,1,17.0,34580.0,0,1.0,-17.485250073507967,-0.3,0.7,12664_R8,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12665,2023-11-06,Launceston,10,2023-11-06T00:00:00.000Z,278,339282,BLACKPOOL ARIES,4,2.45,46790.0,0,3.0,-13.521124250082334,0.0,3.0,12665_R10,1.0,3.0,True,False,True,True,True,0.5,0.0,-0.5,-1.0
12665,2023-11-06,Launceston,10,2023-11-06T00:00:00.000Z,278,339282,BLACKPOOL ARIES,4,2.45,46790.0,0,3.0,-14.2502589556285,0.0,3.0,12665_R10,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
12666,2023-11-09,Hobart,1,2023-11-09T00:00:00.000Z,340,309036,LADY JULIETTE,8,7.0,67275.0,0,3.6,-10.766107079486815,0.3,3.9,12666_R1,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12666,2023-11-09,Hobart,8,2023-11-09T00:00:00.000Z,461,526784,ALL STAR GIBLET,5,6.5,34580.0,0,2.0,-15.369982442484758,0.0,2.0,12666_R8,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
12668,2023-11-14,Dport @ HOB,1,2023-11-14T00:00:00.000Z,461,371950,INTERROGATION,5,11.0,34935.0,0,2.6,-9.494336475869025,0.0,2.6,12668_R1,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12668,2023-11-14,Dport @ HOB,4,2023-11-14T00:00:00.000Z,461,526784,ALL STAR GIBLET,2,10.0,34580.0,0,2.6,-11.134538461301831,-0.2,2.4,12668_R4,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
12671,2023-11-21,Dport @ LCN,4,2023-11-21T00:00:00.000Z,278,1080161,OLD NEWS,3,12.0,87875.0,1,2.6,-17.428639037784496,-0.1,2.5,12671_R4,1.0,1.0,True,True,True,True,True,1.5,18.0,16.5,11.0
12671,2023-11-21,Dport @ LCN,4,2023-11-21T00:00:00.000Z,278,1080161,OLD NEWS,3,12.0,87875.0,1,2.6,-17.04775141375723,-0.1,2.5,12671_R4,1.0,3.0,True,False,True,True,True,1.5,18.0,16.5,11.0
12637,2023-11-04,Cannington,9,2023-11-04T00:00:00.000Z,600,921997,COUCH SURFER,3,6.4,298508.0,0,1.4,-14.023484541982882,-0.1,1.2999999999999998,12637_R9,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
